QB_diff,OL_adv_1,OL_adv_2,WR_adv_1,WR_adv_2,RB_adv_1,RB_adv_2,TE_diff,PK_diff,P_diff,QB1_vs_DB_2,QB2_vs_DB_1,PASS_SYNERGY_diff,team_1_is_home,season,team_1,team_2,target
-4.0,-1.95,-1.0499999999999998,0.0,0.25,-0.3333333333333335,0.0,0.0,-3.0,0.0,-3.0,0.75,-2.2368421052631575,0,2022,Duke,Northwestern,1
2.0,1.0,-1.25,1.0,-1.0,2.3333333333333335,-0.6666666666666665,1.0,1.0,1.0,2.0,-1.0,1.5263157894736836,1,2022,Penn State,Ohio,1
-2.0,-1.25,1.0,-1.0,1.0,-0.6666666666666665,2.3333333333333335,-1.0,-1.0,-1.0,-1.0,2.0,-1.5263157894736836,0,2022,Ohio,Penn State,0
2.0,1.2000000000000002,-1.75,2.0,-0.5,2.0,-1.0,2.0,0.0,3.0,2.0,-1.0,1.8684210526315792,1,2022,Ohio State,Arkansas State,1
-2.0,-1.75,1.2000000000000002,-0.5,2.0,-1.0,2.0,-2.0,0.0,-3.0,-1.0,2.0,-1.8684210526315792,0,2022,Arkansas State,Ohio State,0
-1.0,0.15000000000000036,0.20000000000000018,0.25,0.5,0.0,1.0,1.0,3.0,3.0,-0.25,1.0,-0.3157894736842106,1,2022,Texas,Alabama,0
1.0,0.20000000000000018,0.15000000000000036,0.5,0.25,1.0,0.0,-1.0,-3.0,-3.0,1.0,-0.25,0.3157894736842106,0,2022,Alabama,Texas,1
4.0,3.4,-3.75,2.0,-2.25,3.0,0.0,3.0,3.0,3.0,2.0,-3.25,3.5263157894736845,1,2022,Minnesota,Western Illinois,1
-4.0,-3.75,3.4,-2.25,2.0,0.0,3.0,-3.0,-3.0,-3.0,-3.25,2.0,-3.5263157894736845,0,2022,Western Illinois,Minnesota,0
-1.0,-1.5,1.0,-1.25,1.0,0.0,1.0,-1.0,2.0,-3.0,-1.25,1.0,-0.9999999999999996,1,2022,Georgia State,North Carolina,0
1.0,1.0,-1.5,1.0,-1.25,1.0,0.0,1.0,-2.0,3.0,1.0,-1.25,0.9999999999999996,0,2022,North Carolina,Georgia State,1
-1.0,-0.6000000000000001,0.0,-1.0,0.25,-0.3333333333333335,0.0,-3.0,0.0,-3.0,-1.0,0.25,-1.4210526315789478,1,2022,Army,UTSA,0
1.0,0.0,-0.6000000000000001,0.25,-1.0,0.0,-0.3333333333333335,3.0,0.0,3.0,0.25,-1.0,1.4210526315789478,0,2022,UTSA,Army,1
0.0,-0.75,0.3999999999999999,-1.0,1.5,-1.0,1.0,0.0,-3.0,0.0,0.0,1.0,-0.3947368421052633,1,2022,Kansas State,Missouri,1
0.0,0.3999999999999999,-0.75,1.5,-1.0,1.0,-1.0,0.0,3.0,0.0,1.0,0.0,0.3947368421052633,0,2022,Missouri,Kansas State,0
1.0,1.0,-1.25,1.0,-1.25,1.0,-1.0,1.0,0.0,0.0,1.0,-1.25,0.9999999999999996,1,2022,Miami,Southern Miss,1
-1.0,-1.25,1.0,-1.25,1.0,-1.0,1.0,-1.0,0.0,0.0,-1.25,1.0,-0.9999999999999996,0,2022,Southern Miss,Miami,0
1.0,0.0,-0.25,-0.25,0.75,-2.3333333333333335,0.6666666666666665,0.0,-3.0,-1.0,0.75,-0.25,0.26315789473684204,1,2022,Vanderbilt,Wake Forest,0
-1.0,-0.25,0.0,0.75,-0.25,0.6666666666666665,-2.3333333333333335,0.0,3.0,1.0,-0.25,0.75,-0.26315789473684204,0,2022,Wake Forest,Vanderbilt,1
-1.0,-0.5,0.1499999999999999,0.5,0.0,0.0,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,-0.39473684210526283,1,2022,Arkansas,South Carolina,1
1.0,0.1499999999999999,-0.5,0.0,0.5,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.39473684210526283,0,2022,South Carolina,Arkansas,0
4.0,1.15,-4.0,4.0,-2.5,4.0,-3.6666666666666665,3.0,2.0,0.0,4.0,-4.0,3.3947368421052633,1,2022,NC State,Charleston Southern,1
-4.0,-4.0,1.15,-2.5,4.0,-3.6666666666666665,4.0,-3.0,-2.0,0.0,-4.0,4.0,-3.3947368421052633,0,2022,Charleston Southern,NC State,0
0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1,2022,Central Michigan,South Alabama,0
0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,2022,South Alabama,Central Michigan,1
-3.0,2.45,-3.25,3.5,-0.75,4.0,-2.0,3.0,0.0,3.0,0.0,-0.25,-0.6842105263157894,1,2022,Utah,Southern Utah,1
3.0,-3.25,2.45,-0.75,3.5,-2.0,4.0,-3.0,0.0,-3.0,-0.25,0.0,0.6842105263157894,0,2022,Southern Utah,Utah,0
1.0,3.0,-2.2,3.5,-3.25,3.0,-3.0,3.0,0.0,0.0,4.0,-0.25,2.0789473684210527,1,2022,Temple,Lafayette,1
-1.0,-2.2,3.0,-3.25,3.5,-3.0,3.0,-3.0,0.0,0.0,-0.25,4.0,-2.0789473684210527,0,2022,Lafayette,Temple,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2022,Ball State,Western Michigan,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022,Western Michigan,Ball State,1
1.0,1.0,-1.0,0.75,-1.0,1.0,-1.333333333333333,2.0,3.0,1.0,0.75,-1.0,1.210526315789473,1,2022,Notre Dame,Marshall,0
-1.0,-1.0,1.0,-1.0,0.75,-1.333333333333333,1.0,-2.0,-3.0,-1.0,-1.0,0.75,-1.210526315789473,0,2022,Marshall,Notre Dame,1
-3.0,-1.25,2.15,-1.5,2.0,-1.3333333333333335,0.6666666666666665,0.0,-3.0,-3.0,-3.5,2.0,-1.8421052631578951,1,2022,Air Force,Colorado,1
3.0,2.15,-1.25,2.0,-1.5,0.6666666666666665,-1.3333333333333335,0.0,3.0,3.0,2.0,-3.5,1.8421052631578951,0,2022,Colorado,Air Force,0
0.0,-0.75,0.3999999999999999,0.25,1.5,-0.6666666666666665,-0.3333333333333335,-1.0,3.0,-3.0,0.75,1.0,-0.47368421052631593,1,2022,Charlotte,Maryland,0
0.0,0.3999999999999999,-0.75,1.5,0.25,-0.3333333333333335,-0.6666666666666665,1.0,-3.0,3.0,1.0,0.75,0.47368421052631593,0,2022,Maryland,Charlotte,1
1.0,1.4000000000000004,-0.25,0.5,-0.25,0.3333333333333335,-1.0,0.0,3.0,-1.0,1.0,-0.25,0.6578947368421049,1,2022,Wisconsin,Washington State,0
-1.0,-0.25,1.4000000000000004,-0.25,0.5,-1.0,0.3333333333333335,0.0,-3.0,1.0,-0.25,1.0,-0.6578947368421049,0,2022,Washington State,Wisconsin,1
5.0,4.2,-5.0,1.5,-1.75,5.0,-4.666666666666667,1.0,3.0,3.0,2.5,-4.25,3.2368421052631575,1,2022,Clemson,Furman,1
-5.0,-5.0,4.2,-1.75,1.5,-4.666666666666667,5.0,-1.0,-3.0,-3.0,-4.25,2.5,-3.2368421052631575,0,2022,Furman,Clemson,0
0.0,0.8500000000000001,-0.19999999999999996,-1.25,0.5,0.0,1.0,0.0,-3.0,2.0,-0.25,0.0,-0.3947368421052633,1,2022,Navy,Memphis,0
0.0,-0.19999999999999996,0.8500000000000001,0.5,-1.25,1.0,0.0,0.0,3.0,-2.0,0.0,-0.25,0.3947368421052633,0,2022,Memphis,Navy,1
3.0,2.5,-3.6,2.5,-3.25,4.0,-3.0,4.0,0.0,3.0,1.5,-3.25,3.473684210526316,1,2022,Cincinnati,Kennesaw State,1
-3.0,-3.6,2.5,-3.25,2.5,-3.0,4.0,-4.0,0.0,-3.0,-3.25,1.5,-3.473684210526316,0,2022,Kennesaw State,Cincinnati,0
2.0,1.0,-2.0,2.0,-0.75,1.0,-1.0,1.0,1.0,0.0,2.0,-1.25,1.6578947368421053,1,2022,Texas A&M,App State,0
-2.0,-2.0,1.0,-0.75,2.0,-1.0,1.0,-1.0,-1.0,0.0,-1.25,2.0,-1.6578947368421053,0,2022,App State,Texas A&M,1
-1.0,-0.6000000000000001,0.2999999999999998,-1.25,1.0,0.3333333333333335,2.0,1.0,0.0,3.0,-1.25,1.0,-0.5789473684210531,1,2022,Pittsburgh,Tennessee,0
1.0,0.2999999999999998,-0.6000000000000001,1.0,-1.25,2.0,0.3333333333333335,-1.0,0.0,-3.0,1.0,-1.25,0.5789473684210531,0,2022,Tennessee,Pittsburgh,1
0.0,0.0,-0.7999999999999998,0.25,-0.25,0.0,0.0,3.0,0.0,0.0,0.25,-0.25,0.6315789473684212,1,2022,Colorado State,Middle Tennessee,0
0.0,-0.7999999999999998,0.0,-0.25,0.25,0.0,0.0,-3.0,0.0,0.0,-0.25,0.25,-0.6315789473684212,0,2022,Middle Tennessee,Colorado State,1
5.0,4.2,-4.5,3.75,-5.0,5.0,-4.666666666666667,5.0,0.0,3.0,4.25,-5.0,4.868421052631579,1,2022,Georgia,Samford,1
-5.0,-4.5,4.2,-5.0,3.75,-4.666666666666667,5.0,-5.0,0.0,-3.0,-5.0,4.25,-4.868421052631579,0,2022,Samford,Georgia,0
1.0,0.20000000000000018,-1.15,0.75,0.25,1.6666666666666665,-1.0,1.0,3.0,-2.0,0.75,-0.75,0.7368421052631575,1,2022,Michigan State,Akron,1
-1.0,-1.15,0.20000000000000018,0.25,0.75,-1.0,1.6666666666666665,-1.0,-3.0,2.0,-0.75,0.75,-0.7368421052631575,0,2022,Akron,Michigan State,0
2.0,3.25,-3.4,3.0,0.0,2.666666666666667,1.0,5.0,0.0,0.0,4.0,-0.5,2.2368421052631584,1,2022,Washington,Portland State,1
-2.0,-3.4,3.25,0.0,3.0,1.0,2.666666666666667,-5.0,0.0,0.0,-0.5,4.0,-2.2368421052631584,0,2022,Portland State,Washington,0
3.0,0.8500000000000001,-0.9,0.0,-2.75,0.0,-1.0,3.0,0.0,0.0,1.5,-2.75,2.605263157894737,1,2022,James Madison,Norfolk State,1
-3.0,-0.9,0.8500000000000001,-2.75,0.0,-1.0,0.0,-3.0,0.0,0.0,-2.75,1.5,-2.605263157894737,0,2022,Norfolk State,James Madison,0
-1.0,3.2,-1.75,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.5263157894736841,1,2022,Wyoming,Northern Colorado,1
1.0,-1.75,3.2,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.5263157894736841,0,2022,Northern Colorado,Wyoming,0
0.0,-0.5,-0.2999999999999998,1.0,0.5,0.6666666666666665,-0.3333333333333335,-1.0,-3.0,0.0,0.0,0.0,-0.07894736842105221,1,2022,Illinois,Virginia,1
0.0,-0.2999999999999998,-0.5,0.5,1.0,-0.3333333333333335,0.6666666666666665,1.0,3.0,0.0,0.0,0.0,0.07894736842105221,0,2022,Virginia,Illinois,0
-1.0,1.0,-0.6499999999999999,1.25,0.0,1.0,0.3333333333333335,0.0,0.0,-3.0,0.75,0.5,-0.5263157894736841,1,2022,Iowa,Iowa State,0
1.0,-0.6499999999999999,1.0,0.0,1.25,0.3333333333333335,1.0,0.0,0.0,3.0,0.5,0.75,0.5263157894736841,0,2022,Iowa State,Iowa,1
1.0,1.5,1.9,0.5,0.5,1.0,1.0,1.0,-3.0,3.0,1.0,-0.5,0.6052631578947363,1,2022,Texas Tech,Houston,1
-1.0,1.9,1.5,0.5,0.5,1.0,1.0,-1.0,3.0,-3.0,-0.5,1.0,-0.6052631578947363,0,2022,Houston,Texas Tech,0
0.0,0.3999999999999999,0.5,1.0,-0.25,1.0,0.6666666666666665,1.0,0.0,1.0,1.0,0.75,0.4736842105263155,1,2022,California,UNLV,1
0.0,0.5,0.3999999999999999,-0.25,1.0,0.6666666666666665,1.0,-1.0,0.0,-1.0,0.75,1.0,-0.4736842105263155,0,2022,UNLV,California,0
1.0,3.2,-4.0,3.5,-3.0,3.0,-3.3333333333333335,3.0,0.0,0.0,3.5,0.0,2.210526315789474,1,2022,Purdue,Indiana State,1
-1.0,-4.0,3.2,-3.0,3.5,-3.3333333333333335,3.0,-3.0,0.0,0.0,0.0,3.5,-2.210526315789474,0,2022,Indiana State,Purdue,0
3.0,1.5,-3.0,1.5,0.0,2.0,-3.0,1.0,0.0,0.0,1.0,-3.0,1.9210526315789476,1,2022,Bowling Green,Eastern Kentucky,0
-3.0,-3.0,1.5,0.0,1.5,-3.0,2.0,-1.0,0.0,0.0,-3.0,1.0,-1.9210526315789476,0,2022,Eastern Kentucky,Bowling Green,1
1.0,3.4,-3.25,2.25,-2.0,3.0,-3.6666666666666665,3.0,0.0,0.0,3.25,1.0,1.9473684210526319,1,2022,Rutgers,Wagner,1
-1.0,-3.25,3.4,-2.0,2.25,-3.6666666666666665,3.0,-3.0,0.0,0.0,1.0,3.25,-1.9473684210526319,0,2022,Wagner,Rutgers,0
0.0,3.0,-3.75,3.25,-1.0,3.0,-4.0,0.0,2.0,0.0,3.25,0.0,0.26315789473684204,1,2022,UCLA,Alabama State,1
0.0,-3.75,3.0,-1.0,3.25,-4.0,3.0,0.0,-2.0,0.0,0.0,3.25,-0.26315789473684204,0,2022,Alabama State,UCLA,0
2.0,1.5,-2.4,0.25,-3.25,2.3333333333333335,-3.3333333333333335,0.0,2.0,0.0,1.25,-1.25,1.842105263157895,1,2022,Nevada,Incarnate Word,0
-2.0,-2.4,1.5,-3.25,0.25,-3.3333333333333335,2.3333333333333335,0.0,-2.0,0.0,-1.25,1.25,-1.842105263157895,0,2022,Incarnate Word,Nevada,1
3.0,3.0,-3.0,2.5,-3.0,3.0,-3.0,3.0,2.0,0.0,2.5,-3.0,3.0000000000000004,1,2022,Miami (OH),Robert Morris,1
-3.0,-3.0,3.0,-3.0,2.5,-3.0,3.0,-3.0,-2.0,0.0,-3.0,2.5,-3.0000000000000004,0,2022,Robert Morris,Miami (OH),0
-4.0,2.45,-3.0,3.0,-3.0,3.0,-0.6666666666666665,3.0,0.0,0.0,0.0,1.0,-0.6842105263157892,1,2022,Florida Atlantic,SE Louisiana,1
4.0,-3.0,2.45,-3.0,3.0,-0.6666666666666665,3.0,-3.0,0.0,0.0,1.0,0.0,0.6842105263157892,0,2022,SE Louisiana,Florida Atlantic,0
3.0,2.25,-2.4,3.0,-3.25,2.0,-1.0,1.0,0.0,3.0,3.0,-3.25,2.578947368421053,1,2022,Coastal Carolina,Gardner-Webb,1
-3.0,-2.4,2.25,-3.25,3.0,-1.0,2.0,-1.0,0.0,-3.0,-3.25,3.0,-2.578947368421053,0,2022,Gardner-Webb,Coastal Carolina,0
0.0,0.20000000000000018,0.0,-0.25,0.25,1.0,0.0,-1.0,0.0,0.0,-0.25,0.25,-0.210526315789473,1,2022,East Carolina,Old Dominion,1
0.0,0.0,0.20000000000000018,0.25,-0.25,0.0,1.0,1.0,0.0,0.0,0.25,-0.25,0.210526315789473,0,2022,Old Dominion,East Carolina,0
2.0,0.3999999999999999,-0.25,0.0,-0.25,1.0,0.6666666666666665,0.0,-2.0,1.0,1.5,-0.25,1.184210526315789,1,2022,West Virginia,Kansas,0
-2.0,-0.25,0.3999999999999999,-0.25,0.0,0.6666666666666665,1.0,0.0,2.0,-1.0,-0.25,1.5,-1.184210526315789,0,2022,Kansas,West Virginia,1
-1.0,0.0,-0.4500000000000002,0.0,0.0,-0.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,-0.5263157894736841,1,2022,Liberty,UAB,1
1.0,-0.4500000000000002,0.0,0.0,0.0,0.0,-0.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.5263157894736841,0,2022,UAB,Liberty,0
3.0,1.4,-2.4,2.0,-3.0,2.3333333333333335,-2.0,3.0,0.0,0.0,2.0,-3.0,3.0000000000000004,1,2022,Buffalo,Holy Cross,0
-3.0,-2.4,1.4,-3.0,2.0,-2.0,2.3333333333333335,-3.0,0.0,0.0,-3.0,2.0,-3.0000000000000004,0,2022,Holy Cross,Buffalo,1
0.0,-0.20000000000000018,0.20000000000000018,0.5,0.0,0.0,0.6666666666666665,0.0,0.0,-3.0,0.0,0.0,0.1315789473684208,1,2022,Louisiana,Eastern Michigan,1
0.0,0.20000000000000018,-0.20000000000000018,0.0,0.5,0.6666666666666665,0.0,0.0,0.0,3.0,0.0,0.0,-0.1315789473684208,0,2022,Eastern Michigan,Louisiana,0
0.0,-0.25,0.0,-0.5,0.0,0.0,-0.3333333333333335,0.0,-3.0,0.0,-0.5,0.0,0.0,1,2022,Toledo,Massachusetts,1
0.0,0.0,-0.25,0.0,-0.5,-0.3333333333333335,0.0,0.0,3.0,0.0,0.0,-0.5,0.0,0,2022,Massachusetts,Toledo,0
4.0,3.4,-3.25,1.0,-1.0,1.3333333333333335,-0.3333333333333335,3.0,3.0,3.0,1.0,-4.0,3.0,1,2022,Georgia Tech,Western Carolina,1
-4.0,-3.25,3.4,-1.0,1.0,-0.3333333333333335,1.3333333333333335,-3.0,-3.0,-3.0,-4.0,1.0,-3.0,0,2022,Western Carolina,Georgia Tech,0
0.0,0.0,-0.25,-0.5,-0.25,0.0,-1.0,0.0,0.0,0.0,0.5,0.75,0.0,1,2022,UConn,Syracuse,0
0.0,-0.25,0.0,-0.25,-0.5,-1.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0,2022,Syracuse,UConn,1
0.0,0.0,-0.4500000000000002,1.25,0.0,0.0,-1.0,1.0,0.0,0.0,0.75,0.0,0.3421052631578947,1,2022,Florida,Kentucky,0
0.0,-0.4500000000000002,0.0,0.0,1.25,-1.0,0.0,-1.0,0.0,0.0,0.0,0.75,-0.3421052631578947,0,2022,Kentucky,Florida,1
1.0,1.2000000000000002,-0.7999999999999998,1.5,-1.25,1.0,-1.0,1.0,0.0,0.0,1.0,-1.25,1.1315789473684208,1,2022,Oklahoma,Kent State,1
-1.0,-0.7999999999999998,1.2000000000000002,-1.25,1.5,-1.0,1.0,-1.0,0.0,0.0,-1.25,1.0,-1.1315789473684208,0,2022,Kent State,Oklahoma,0
1.0,-0.25,-1.5,2.25,0.0,2.3333333333333335,0.0,3.0,3.0,0.0,1.75,-1.0,1.2894736842105263,1,2022,Louisiana Tech,Stephen F. Austin,1
-1.0,-1.5,-0.25,0.0,2.25,0.0,2.3333333333333335,-3.0,-3.0,0.0,-1.0,1.75,-1.2894736842105263,0,2022,Stephen F. Austin,Louisiana Tech,0
0.0,-1.25,-2.4,-2.5,2.5,1.0,1.6666666666666667,2.0,0.0,0.0,0.5,2.5,-0.36842105263157876,1,2022,Troy,Alabama A&M,1
0.0,-2.4,-1.25,2.5,-2.5,1.6666666666666667,1.0,-2.0,0.0,0.0,2.5,0.5,0.36842105263157876,0,2022,Alabama A&M,Troy,0
0.0,3.0,-3.5,3.0,-1.5,4.0,0.0,3.0,3.0,0.0,2.5,0.0,1.1578947368421053,1,2022,Tulane,Alcorn State,1
0.0,-3.5,3.0,-1.5,3.0,0.0,4.0,-3.0,-3.0,0.0,0.0,2.5,-1.1578947368421053,0,2022,Alcorn State,Tulane,0
0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2022,Tulsa,Northern Illinois,1
0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0,2022,Northern Illinois,Tulsa,0
1.0,3.0,-2.75,3.25,-3.0,2.0,-1.0,1.0,1.0,0.0,3.25,-1.0,1.526315789473684,1,2022,Ole Miss,Central Arkansas,1
-1.0,-2.75,3.0,-3.0,3.25,-1.0,2.0,-1.0,-1.0,0.0,-1.0,3.25,-1.526315789473684,0,2022,Central Arkansas,Ole Miss,0
0.0,0.0,-0.25,0.0,0.0,0.0,-3.0,0.0,-3.0,-3.0,0.0,0.0,0.0,1,2022,Texas State,Florida International,1
0.0,-0.25,0.0,0.0,0.0,-3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,2022,Florida International,Texas State,0
1.0,2.5,-3.25,3.5,-0.75,4.0,0.0,3.0,0.0,1.0,3.0,-1.25,1.4210526315789476,1,2022,South Florida,Howard,1
-1.0,-3.25,2.5,-0.75,3.5,0.0,4.0,-3.0,0.0,-1.0,-1.25,3.0,-1.4210526315789476,0,2022,Howard,South Florida,0
1.0,2.25,-3.25,2.75,-2.0,0.0,0.0,1.0,0.0,3.0,3.25,-0.5,1.2631578947368416,1,2022,SMU,Lamar,1
-1.0,-3.25,2.25,-2.0,2.75,0.0,0.0,-1.0,0.0,-3.0,-0.5,3.25,-1.2631578947368416,0,2022,Lamar,SMU,0
3.0,3.0,-3.0,2.75,-3.0,3.0,-3.3333333333333335,3.0,0.0,2.0,2.25,-3.0,3.1315789473684212,1,2022,Utah State,Weber State,0
-3.0,-3.0,3.0,-3.0,2.75,-3.3333333333333335,3.0,-3.0,0.0,-2.0,-3.0,2.25,-3.1315789473684212,0,2022,Weber State,Utah State,1
0.0,2.25,-3.0,2.25,-0.25,3.0,0.3333333333333335,3.0,3.0,2.0,1.75,-0.25,0.763157894736842,1,2022,Rice,McNeese,1
0.0,-3.0,2.25,-0.25,2.25,0.3333333333333335,3.0,-3.0,-3.0,-2.0,-0.25,1.75,-0.763157894736842,0,2022,McNeese,Rice,0
3.0,2.25,-3.0,1.0,-3.0,3.0,-0.3333333333333335,3.0,0.0,0.0,0.5,-3.0,3.1315789473684212,1,2022,North Texas,Texas Southern,1
-3.0,-3.0,2.25,-3.0,1.0,-0.3333333333333335,3.0,-3.0,0.0,0.0,-3.0,0.5,-3.1315789473684212,0,2022,Texas Southern,North Texas,0
1.0,0.6000000000000001,-1.2000000000000002,1.0,-1.25,0.0,1.6666666666666665,1.0,-3.0,0.0,1.0,-1.25,0.9999999999999996,1,2022,Nebraska,Georgia Southern,0
-1.0,-1.2000000000000002,0.6000000000000001,-1.25,1.0,1.6666666666666665,0.0,-1.0,3.0,0.0,-1.25,1.0,-0.9999999999999996,0,2022,Georgia Southern,Nebraska,1
-1.0,0.75,0.25,0.0,0.5,0.0,0.0,0.0,1.0,3.0,-1.0,0.5,-0.5263157894736841,1,2022,Stanford,USC,0
1.0,0.25,0.75,0.5,0.0,0.0,0.0,0.0,-1.0,-3.0,0.5,-1.0,0.5263157894736841,0,2022,USC,Stanford,1
4.0,3.45,-3.4,2.25,-1.25,4.0,-4.333333333333333,3.0,3.0,3.0,1.75,-4.25,3.1315789473684212,1,2022,LSU,Southern,1
-4.0,-3.4,3.45,-1.25,2.25,-4.333333333333333,4.0,-3.0,-3.0,-3.0,-4.25,1.75,-3.1315789473684212,0,2022,Southern,LSU,0
1.0,0.3999999999999999,-1.0,0.75,-1.0,0.6666666666666665,-1.333333333333333,1.0,3.0,0.0,0.75,-1.0,0.9999999999999996,1,2022,Auburn,San José State,1
-1.0,-1.0,0.3999999999999999,-1.0,0.75,-1.333333333333333,0.6666666666666665,-1.0,-3.0,0.0,-1.0,0.75,-0.9999999999999996,0,2022,San José State,Auburn,0
0.0,-0.25,-1.1,1.25,1.0,0.6666666666666665,0.6666666666666665,-1.0,0.0,0.0,1.75,1.0,-0.3421052631578947,1,2022,Oklahoma State,Arizona State,1
0.0,-1.1,-0.25,1.0,1.25,0.6666666666666665,0.6666666666666665,1.0,0.0,0.0,1.0,1.75,0.3421052631578947,0,2022,Arizona State,Oklahoma State,0
1.0,0.5,-1.2000000000000002,1.0,-1.0,1.3333333333333335,-1.0,2.0,-2.0,3.0,2.0,0.0,1.2105263157894735,1,2022,Michigan,Hawai'i,1
-1.0,-1.2000000000000002,0.5,-1.0,1.0,-1.0,1.3333333333333335,-2.0,2.0,-3.0,0.0,2.0,-1.2105263157894735,0,2022,Hawai'i,Michigan,0
1.0,2.7,-2.5,2.0,-0.75,1.3333333333333335,-1.6666666666666665,1.0,2.0,0.0,2.0,-0.25,1.1315789473684212,1,2022,Indiana,Idaho,1
-1.0,-2.5,2.7,-0.75,2.0,-1.6666666666666665,1.3333333333333335,-1.0,-2.0,0.0,-0.25,2.0,-1.1315789473684212,0,2022,Idaho,Indiana,0
1.0,3.2,-3.1,4.0,-4.0,2.0,-4.0,3.0,0.0,3.0,4.0,-1.0,2.210526315789474,1,2022,TCU,Tarleton State,1
-1.0,-3.1,3.2,-4.0,4.0,-4.0,2.0,-3.0,0.0,-3.0,-1.0,4.0,-2.210526315789474,0,2022,Tarleton State,TCU,0
3.0,1.2999999999999998,-1.25,2.0,-3.0,3.0,-2.0,0.0,0.0,0.0,2.0,-3.0,2.368421052631579,1,2022,UL Monroe,Nicholls,1
-3.0,-1.25,1.2999999999999998,-3.0,2.0,-2.0,3.0,0.0,0.0,0.0,-3.0,2.0,-2.368421052631579,0,2022,Nicholls,UL Monroe,0
-1.0,0.20000000000000018,1.5499999999999998,-1.75,0.0,-0.6666666666666665,-4.0,0.0,0.0,-3.0,-0.25,0.5,-1.0526315789473681,1,2022,Virginia Tech,Boston College,1
1.0,1.5499999999999998,0.20000000000000018,0.0,-1.75,-4.0,-0.6666666666666665,0.0,0.0,3.0,0.5,-0.25,1.0526315789473681,0,2022,Boston College,Virginia Tech,0
4.0,3.2,-3.0,1.5,-3.0,3.0,-3.0,4.0,0.0,0.0,2.5,-3.0,3.736842105263158,1,2022,San Diego State,Idaho State,1
-4.0,-3.0,3.2,-3.0,1.5,-3.0,3.0,-4.0,0.0,0.0,-3.0,2.5,-3.736842105263158,0,2022,Idaho State,San Diego State,0
1.0,1.9500000000000002,-3.15,1.25,-1.5,2.0,-1.333333333333333,2.0,3.0,0.0,1.25,-1.5,1.2105263157894735,1,2022,Oregon,Eastern Washington,1
-1.0,-3.15,1.9500000000000002,-1.5,1.25,-1.333333333333333,2.0,-2.0,-3.0,0.0,-1.5,1.25,-1.2105263157894735,0,2022,Eastern Washington,Oregon,0
0.0,-0.3500000000000001,-0.5499999999999998,-1.75,1.75,-1.0,2.333333333333333,0.0,2.0,0.0,-0.25,1.75,-0.3947368421052633,1,2022,UTEP,New Mexico State,1
0.0,-0.5499999999999998,-0.3500000000000001,1.75,-1.75,2.333333333333333,-1.0,0.0,-2.0,0.0,1.75,-0.25,0.3947368421052633,0,2022,New Mexico State,UTEP,0
0.0,-0.2999999999999998,1.1,0.5,1.0,-0.3333333333333335,0.6666666666666665,0.0,-2.0,-3.0,1.0,1.0,-0.13157894736842124,1,2022,BYU,Baylor,1
0.0,1.1,-0.2999999999999998,1.0,0.5,0.6666666666666665,-0.3333333333333335,0.0,2.0,3.0,1.0,1.0,0.13157894736842124,0,2022,Baylor,BYU,0
-1.0,1.7000000000000002,-0.25,1.25,0.75,-1.0,0.6666666666666665,-2.0,0.0,0.0,0.75,0.75,-1.0789473684210527,1,2022,Fresno State,Oregon State,0
1.0,-0.25,1.7000000000000002,0.75,1.25,0.6666666666666665,-1.0,2.0,0.0,0.0,0.75,0.75,1.0789473684210527,0,2022,Oregon State,Fresno State,1
-1.0,-1.0,-0.3500000000000001,-0.5,0.5,1.0,0.6666666666666665,4.0,1.0,1.0,-1.0,0.5,0.18421052631578938,1,2022,Arizona,Mississippi State,0
1.0,-0.3500000000000001,-1.0,0.5,-0.5,0.6666666666666665,1.0,-4.0,-1.0,-1.0,0.5,-1.0,-0.18421052631578938,0,2022,Mississippi State,Arizona,1
-1.0,-0.7999999999999998,1.0,-0.5,0.75,0.0,0.6666666666666665,0.0,0.0,1.0,-1.0,0.75,-0.6578947368421053,1,2022,Louisville,Florida State,0
1.0,1.0,-0.7999999999999998,0.75,-0.5,0.6666666666666665,0.0,0.0,0.0,-1.0,0.75,-1.0,0.6578947368421053,0,2022,Florida State,Louisville,1
