season,team,QB1,RB1,FB1,WR1,WR2,TE1,OL1,OL2,OL3,OL4,OL5,DL1,DL2,DL3,DL4,LB1,LB2,LB3,DB1,DB2,DB3,DB4,PK1,P1
2023,Elon,,,0.0,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,3.0,2.0,,,0.0,2.0
2023,NC State,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,
2023,Campbell,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,3.0,3.0,2.0,4.0,3.0,3.0,,,
2023,Missouri,4.0,4.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,
2023,Oklahoma State,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
2023,Pittsburgh,4.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0
2023,San Diego,3.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2023,Virginia,3.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
2023,UT Martin,2.0,2.0,0.0,4.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,,3.0,,,,0.0,
2023,Virginia Tech,4.0,3.0,,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,
2023,UTEP,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,2.0,2.0,,2.0,
2023,Texas,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
2023,Richmond,,3.0,0.0,3.0,,,,0.0,0.0,0.0,0.0,3.0,,,,,,,3.0,,,,,
2023,Wagner,3.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
2023,New Hampshire,2.0,,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,
2023,West Florida,0.0,,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valparaiso,,,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,
2023,Vanderbilt,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,
2023,South Alabama,3.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
2023,Rice,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,
2023,Ohio,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
2023,Arkansas-Pine Bluff,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,0.0
2023,Buffalo,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,
2023,Southern,3.0,,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2023,UNLV,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2023,Bryant,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2023,New Mexico,3.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,
2023,Alabama,5.0,5.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,
2023,UAB,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
2023,Eastern Washington,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,2.0,,,3.0,2.0,,,,0.0
2023,Prairie View A&M,,,0.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,Houston Christian,3.0,,0.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,2.0,,,,,,,0.0,
2023,Austin Peay,2.0,3.0,0.0,3.0,,,,,0.0,0.0,0.0,3.0,3.0,,,3.0,,,3.0,,,,,0.0
2023,North Alabama,,,0.0,4.0,,,,0.0,0.0,0.0,0.0,3.0,3.0,,,2.0,2.0,,3.0,,,,,
2023,Colorado Mesa,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023,Southern Utah,3.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,0.0,
2023,UC Davis,,2.0,0.0,3.0,2.0,,3.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,2.0,2.0,2.0,,,,
2023,North Dakota,3.0,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,0.0
2023,Eastern Illinois,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,3.0,3.0,,,,
2023,Robert Morris,,3.0,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,,,3.0,,,,,
2023,William & Mary,2.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2023,Delaware,,,0.0,3.0,3.0,,,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,
2023,Stonehill,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0
2023,Stony Brook,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,,3.0,,,,,,,,
2023,Howard,,3.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,Sacred Heart,,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,,
2023,Stetson,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,
2023,Penn State,5.0,5.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
2023,Fordham,3.0,3.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,,,,,0.0
2023,St. Francis (PA),,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,Yale,,2.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2.0,,,,,
2023,Southeast Missouri State,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,2.0
2023,Marist,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0
2023,Northern Arizona,4.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,3.0,3.0,3.0,,,
2023,Tennessee Tech,,3.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,4.0,3.0,,,,
2023,North Carolina A&T,,,0.0,,,3.0,,0.0,0.0,0.0,0.0,,,,,2.0,,,3.0,3.0,,,,
2023,North Greenville,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023,Georgia,5.0,5.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0
2023,Lafayette,3.0,,0.0,,,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2023,Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Lamar,3.0,3.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,3.0,,,3.0,,,,,0.0
2023,Central Connecticut,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2023,Nicholls,,2.0,0.0,4.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,,0.0
2023,Miami (OH),3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0
2023,Idaho,3.0,3.0,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,3.0,,,2.0,2.0,,,,0.0
2023,Mississippi Valley State,,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,
2023,Butler,3.0,,0.0,,,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0
2023,Delaware State,,,0.0,,,,,,,0.0,0.0,3.0,,,,,,,,,,,,
2023,Bowie State,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Idaho State,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,3.0,,,,0.0
2023,Texas Southern,,3.0,0.0,4.0,,,,,,0.0,0.0,3.0,,,,,,,3.0,,,,,
2023,Morehead State,,,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,
2023,Cal Poly,5.0,,0.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,3.0,,,,,,,,
2023,Stanford,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
2023,Winston-Salem,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Charleston Southern,,,0.0,,,,,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,
2023,Western Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Colgate,,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,,
2023,Army,2.0,3.0,0.0,2.0,2.0,,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,
2023,Pennsylvania,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,
2023,Tuskegee,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Colorado School Of Mines,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,Mercer,,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,2.0,,,,
2023,Columbia,,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,2.0,,,,,0.0
2023,Bucknell,,,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,Wofford,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,3.0,,,,,0.0
2023,VMI,,,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,Harvard,3.0,,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,0.0,2.0,,,,,,,,
2023,Brown,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,,,,,0.0
2023,Lehigh,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,0.0
2023,Navy,3.0,3.0,2.0,2.0,,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,2.0
2023,St. Thomas (MN),,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0
2023,Air Force,,3.0,,2.0,2.0,3.0,3.0,,,,,3.0,2.0,,,3.0,3.0,2.0,2.0,2.0,2.0,,,
2023,Miles College,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2023,Lindenwood,3.0,,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0
2023,Southwest Minnesota State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Cornell,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
2023,Indiana Wesleyan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2023,North Central College,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Presbyterian,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,2.0
2023,Long Island University,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,Dayton,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,
2023,Drake,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2023,Post University,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2023,West Virginia State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2023,Little Rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Southwest Baptist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Shorter,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023,Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Savannah St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Edinboro University,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023,Davidson,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0
2023,Greeneville,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Laurinburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Lane College,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,North American University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Lincoln (CA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Florida Memorial University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,St. Thomas University (Fl),0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023,American International,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Black Hills State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Northwestern (IA),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Wisconsin-Stevens Pt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Webber International,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Wabash College,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Texas College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Cortland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Harding University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Washington,3.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,
2024,TCU,4.0,5.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0
2024,Temple,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,4.0,3.0,3.0,3.0,3.0,3.0,,,
2024,Michigan,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
2024,Cal Poly,,3.0,0.0,3.0,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,
2024,Holy Cross,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,,,,,0.0
2024,Western Kentucky,3.0,3.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
2024,Cincinnati,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,,3.0
2024,Southern Miss,3.0,3.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
2024,Georgetown,,3.0,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,,,,,0.0,
2024,Alabama,5.0,5.0,0.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,
2024,Notre Dame,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,
2024,Towson,,3.0,0.0,4.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,3.0,,,,,
2024,Fresno State,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2024,Alabama State,,3.0,,3.0,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,3.0,,,,,0.0
2024,Old Dominion,3.0,3.0,0.0,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2024,Western Illinois,,,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,3.0,,,3.0,2.0,2.0,,,0.0
2024,Hampton,,3.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,3.0,,,,,
2024,Idaho State,,3.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,3.0,,,,,0.0
2024,Austin Peay,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,3.0,3.0,3.0,3.0,,0.0
2024,San José State,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,,3.0,2.0,2.0,4.0,4.0,3.0,3.0,,
2024,Central Michigan,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2024,Arkansas,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,
2024,South Florida,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2024,Duke,4.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0
2024,Georgia Southern,3.0,4.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,
2024,Miami,3.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,
2024,Florida Atlantic,4.0,3.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2024,Tennessee,5.0,4.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,2.0
2024,Tarleton State,3.0,,0.0,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,
2024,Liberty,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,
2024,Utah,5.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0
2024,Illinois State,4.0,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2024,Hawai'i,3.0,2.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,2.0
2024,Coastal Carolina,4.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,
2024,UL Monroe,3.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,3.0,,,3.0,3.0,,,,
2024,Arizona,4.0,4.0,0.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,
2024,Ball State,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2024,California,3.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,,3.0
